cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580100,"P80001571","Trump, Donald J.","KAREM, JORDAN",2359.03,13-NOV-15,"SCOTTSDALE","AZ","85258","EVENT CONSULTING","","","SB23","1047287","SB23.248817","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",450.1,20-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248390]","X","","SB23","1047287","SB23.255555","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,21-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254246","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",15,28-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254352","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",18,28-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254353","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",18,28-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254354","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",517.1,01-OCT-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254432","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",1431.69,01-OCT-15,"TEMPE","AZ","85281","TRAVEL: AIR [MCENTEE: SB23.248916]","X","","SB23","1047287","SB23.255616","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",15,04-OCT-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254477","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,04-OCT-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254478","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,05-OCT-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254499","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",870.2,05-OCT-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254500","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",-870.2,06-OCT-15,"TEMPE","AZ","85281","REFUND: TRAVEL: AIR [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254523","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",856.2,06-OCT-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254524","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",26,07-OCT-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254550","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",37,07-OCT-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254551","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",15,21-AUG-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255543","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,21-AUG-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255544","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,23-AUG-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255535","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",332,03-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIRFARE [MCMULLEN: SB23.7057]","X","","SB23","1036338","SB23.9128","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",361.27,03-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIRFARE [MCMULLEN: SB23.7057]","X","","SB23","1036338","SB23.9129","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",430.1,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [GREEN MONSTER: SB23.7033]","X","","SB23","1036338","SB23.9121","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",430.1,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [GREEN MONSTER: SB23.7033]","X","","SB23","1036338","SB23.9122","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: GROUND TRANSPORTATION [GREEN MON","X","","SB23","1036338","SB23.9123","P2016",
C00580100,"P80001571","Trump, Donald J.","PROPRODUCTION SERVICES, LLC",15319.45,10-JUL-15,"PHOENIX","AZ","85040","EVENT STAGING EXPENSE","","","SB23","1036338","SB23.7173","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",25,28-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [DECK: SB23.7393]","X","","SB23","1036338","SB23.9131","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: TRANSACTION FEE [AMEX: SB23.6877","X","","SB23","1036338","SB23.9087","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1036338","SB23.9088","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",296.6,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9089","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",456.1,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9090","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",440.1,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9091","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",273.6,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9092","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",438.1,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9093","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",47,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9094","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",440.1,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9095","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",241.1,31-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1036338","SB23.9096","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",25,19-AUG-15,"TEMPE","AZ","85281","TRAVEL: AIR [GRISHAM: SB23.6816]","X","","SB23","1036338","SB23.9130","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",25,25-AUG-15,"TEMPE","AZ","85281","TRAVEL: TRANSACTION FEE [UHER: SB23.6674","X","","SB23","1036338","SB23.9119","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9097","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9098","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",15,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9099","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",22,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9100","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",22,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9101","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",440.1,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [GREEN MONSTER: SB23.7033]","X","","SB23","1036338","SB23.9124","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",860.2,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: AIR [GREEN MONSTER: SB23.7033]","X","","SB23","1036338","SB23.9125","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,14-JUL-15,"TEMPE","AZ","85281","TRAVEL: GROUND TRANSPORTATION [GREEN MON","X","","SB23","1036338","SB23.9126","P2016",
C00580100,"P80001571","Trump, Donald J.","NAVARRETTE, ESTEBAN",250,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6667","P2016",
C00580100,"P80001571","Trump, Donald J.","NEVILLE, GLENN",250,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6698","P2016",
C00580100,"P80001571","Trump, Donald J.","GILLOOLY, STEPHEN",250,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6818","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",22,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9102","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",22,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9103","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",210.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9104","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",210.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9105","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9106","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9107","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",15,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: BAGGAGE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9108","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9109","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9110","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",174.6,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9111","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",271.6,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9112","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9113","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9114","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9115","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",435.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9116","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",55,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: FEE [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9117","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",281.1,02-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [AMEX: SB23.6878]","X","","SB23","1036338","SB23.9118","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",574.1,18-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIR [MCENTEE: SB23.6734]","X","","SB23","1036338","SB23.9127","P2016",
C00580100,"P80001571","Trump, Donald J.","US AIRWAYS",499,21-SEP-15,"TEMPE","AZ","85281","TRAVEL: AIRFARE [FLYNN: SB23.6686]","X","","SB23","1036338","SB23.9120","P2016",
C00580100,"P80001571","Trump, Donald J.","LOPEZ, RICK",350,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6796","P2016",
C00580100,"P80001571","Trump, Donald J.","LOWE, JARED",275,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6711","P2016",
C00580100,"P80001571","Trump, Donald J.","LUND, DARIN",385,28-JUL-15,"PHOENIX","AZ","85085","SECURITY SERVICES","","","SB23","1036338","SB23.6651","P2016",
C00580100,"P80001571","Trump, Donald J.","LUTZ, CHAD",250,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6633","P2016",
C00580100,"P80001571","Trump, Donald J.","MALONEY, DON",250,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6655","P2016",
C00580100,"P80001571","Trump, Donald J.","AV CONCEPTS",6695.99,10-JUL-15,"TEMPE","AZ","85281","AUDIO VISUAL SERVICES","","","SB23","1036338","SB23.6883","P2016",
C00580100,"P80001571","Trump, Donald J.","GRISHAM, STEPHANIE",479.76,14-JUL-15,"GILBERT","AZ","85296","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1036338","SB23.6815","P2016",
C00580100,"P80001571","Trump, Donald J.","GRISHAM, STEPHANIE",2000,14-JUL-15,"GILBERT","AZ","85296","COMMUNICATIONS CONSULTING","","","SB23","1036338","SB23.7460","",
C00580100,"P80001571","Trump, Donald J.","GRISHAM, STEPHANIE",1059.48,19-AUG-15,"GILBERT","AZ","85296","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1036338","SB23.6816","P2016",
C00580100,"P80001571","Trump, Donald J.","GRISHAM, STEPHANIE",1200,19-AUG-15,"GILBERT","AZ","85296","COMMUNICATIONS CONSULTING","","","SB23","1036338","SB23.7461","",
C00580100,"P80001571","Trump, Donald J.","HALLUMS, JOE",275,14-JUL-15,"GLENDALE","AZ","85308","SECURITY SERVICES","","","SB23","1036338","SB23.6718","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.08,14-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456012","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.05,15-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456011","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.69,15-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456036","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.43,16-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456027","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.28,17-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456025","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.85,17-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456041","P2016",
C00580100,"P80001571","Trump, Donald J.","VIRGIN AMERICA",278.1,01-FEB-16,"BURLINGAME","CA","94010","TRAVEL: AIR [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456261","P2016",
C00580100,"P80001571","Trump, Donald J.","VOLUSION, INC",672.84,02-FEB-16,"SIMI VALLEY","CA","93065","DATA MANAGEMENT SERVICES [AMEX: SB23.455","X","","SB23","1066437","SB23.455844","P2016",
C00580100,"P80001571","Trump, Donald J.","ZOHO CORPORATION",250,15-FEB-16,"PLEASANTON","CA","94588","SOFTWARE SERVICES [AMEX: SB23.455063]","X","","SB23","1066437","SB23.456072","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.22,18-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456021","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",751.3,19-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456042","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.6,20-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456032","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.72,20-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456038","P2016",
C00580100,"P80001571","Trump, Donald J.","RINGCENTRAL",1127.14,11-FEB-16,"BELMONT","CA","94002","SOFTWARE SERVICES [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456075","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",3139.67,01-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455304","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",6829.04,02-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455305","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2475.44,03-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455306","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.13,21-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456016","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.55,22-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456031","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.1,23-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456014","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.62,23-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456033","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.63,23-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456034","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",751.54,24-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456044","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.82,25-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456040","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",751.89,26-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456046","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",788.81,26-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456049","P2016",
C00580100,"P80001571","Trump, Donald J.","FACEBOOK",750.76,28-FEB-16,"MENLO PARK","CA","94205","PLACED MEDIA [AMEX: SB23.455065]","X","","SB23","1066437","SB23.456039","P2016",
C00580100,"P80001571","Trump, Donald J.","LUNA, NICHOLAS",887.58,16-MAR-16,"SANTA MONICA","CA","90403","EVENT CONSULTING","","","SB23","1066437","SB23.455081","P2016",
C00580100,"P80001571","Trump, Donald J.","LUNA, NICHOLAS",1073.19,29-MAR-16,"SANTA MONICA","CA","90403","EVENT CONSULTING","","","SB23","1066437","SB23.455082","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",3660.94,04-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455307","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",3193.09,07-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455308","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",28.76,07-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455309","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2853.32,08-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455310","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",4849.23,09-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455311","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",1529.3,10-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455312","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",4026.03,11-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455313","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2284.7,14-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455314","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",8.81,14-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455315","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2244.66,15-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455316","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",8529.28,16-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455317","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2257.32,17-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455318","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",3471.7,18-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455319","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",3588.21,21-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455320","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",35.77,21-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455321","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",2165.81,22-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455323","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",6082.52,23-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455324","P2016",
C00580100,"P80001571","Trump, Donald J.","STRIPE",1801.57,24-MAR-16,"SAN FRANCISCO","CA","94110","MERCHANT FEE","","","SB23","1066437","SB23.455325","P2016",
